feature,importance_mean,importance_std,importance_cv,presence_rate
rfm_monetary_value_DIV_rfm_monetary_value_6m,2.6530449159142793e-05,5.3060898318285586e-05,1.9999246177625654,0.0
lifecycle_tenure_days_DIV_rfm_monetary_delta_6m,0.0007670303905595503,0.00021483667133657608,0.28008849961127724,0.2
behavior_amt_previous_X_rfm_monetary_delta_3m,6.607317093156868e-05,8.118773937354258e-05,1.2287364068120754,0.0
rfm_monetary_value_3m_DIV_behavior_amt_recent_1m,0.0013237446249253022,0.000506345308837428,0.38250952396235544,0.8
cc_transaction_all_cnt_mean_3m,0.000510699904211262,0.00016555517444988646,0.32417247176324,0.0
mobile_eft_all_amt_trend_mean,0.008406292504766013,0.0011243047120188365,0.13374559327263594,1.0
behavior_products_recent_3m,0.0,0.0,0.0,0.0
province_encoded,0.0010933521724538632,0.0005394164464736173,0.4933597487653327,0.6
rfm_monetary_delta_6m_X_behavior_amt_recent_1m,0.0013006787029318499,0.0007141495382253984,0.5490587241544868,0.4
behavior_amt_recent_6m_X_rfm_monetary_delta_6m,0.00015694143777447738,0.0002467220733168879,1.5720545495248504,0.0
rfm_monetary_value_DIV_lifecycle_tenure_days,0.0019142974500707486,0.0004298651973895634,0.22455495242848703,1.0
active_product_category_nbr_std_3m,3.334578612030065e-05,6.66915722406013e-05,1.9999400242052476,0.0
behavior_txn_count_change_pct_1m,0.0,0.0,0.0,0.0
behavior_amt_previous_6m_X_lifecycle_tenure_days,0.000363892000807864,0.00030290474329112364,0.8324005754951515,0.0
time_txn_count_last_1m,0.0,0.0,0.0,0.0
time_txn_per_month_last_1m,0.0,0.0,0.0,0.0
mobile_eft_all_amt_mean_1m,0.0006348861510532022,0.0002498758399055556,0.3935752038626728,0.0
time_inactive_months_last_6m,0.0,0.0,0.0,0.0
behavior_amt_recent_DIV_behavior_amt_previous_1m,0.0004697874395009273,0.0002960025094440601,0.6300761886744466,0.0
time_active_months_last_1m,0.0,0.0,0.0,0.0
rfm_monetary_value_6m_X_behavior_amt_recent_1m,0.00012371387616702528,0.00011017609466716889,0.8905646441291514,0.0
time_consecutive_inactive_months,0.0,0.0,0.0,0.0
rfm_recency_days,0.0,0.0,0.0,0.0
rfm_segment_encoded,0.0,0.0,0.0,0.0
behavior_amt_previous_6m_DIV_behavior_amt_recent_3m,0.00011420050829605744,0.00011593905827470073,1.0152147725942362,0.0
cc_transaction_all_amt_sum_6m,0.0014658514924925513,0.00044482082702243015,0.30345538128877625,0.8
behavior_amt_previous_X_behavior_amt_recent,0.0,0.0,0.0,0.0
mobile_eft_all_cnt_sum_6m,0.019069618876649836,0.0030232774718456593,0.15853894788682021,1.0
behavior_amt_previous_X_behavior_amt_recent_3m,5.082163289641515e-05,0.0001016432657928303,1.9999606474539782,0.0
mix_cc_eft_3m,0.0007881118062161472,0.0003677276950678882,0.46659271638207017,0.2
age,0.006770841403359426,0.0009454588980386171,0.1396368194258247,1.0
active_product_category_nbr_trend_max,5.517459638903067e-05,6.982461674726749e-05,1.265498178849756,0.0
rfm_avg_transaction_value_3m,0.0,0.0,0.0,0.0
mobile_eft_all_amt_std_3m,0.001909007557960468,0.0005261719557077272,0.2756257710389077,0.8
month_cos,0.0010866760645470892,0.0006356636365863064,0.5849609394776741,0.2
cc_amt_vol_spike_6m,0.0005715711711835708,0.0001545286732807383,0.2703572375834033,0.0
work_sector_encoded,0.0009606694986617904,0.0005483105252146426,0.5707581589925335,0.4
mix_cc_eft_cnt_3m,0.0034493958564793177,0.0010921404858739894,0.3166178121321477,1.0
cc_transaction_all_cnt_sum_12m,0.009690988132963405,0.0029868231832101064,0.3082062256215498,1.0
behavior_amt_previous_DIV_rfm_monetary_value_3m,0.0,0.0,0.0,0.0
rfm_frequency_share_6m,0.0,0.0,0.0,0.0
behavior_products_previous,2.489841704083719e-05,4.979683408167438e-05,1.9999196768343324,0.0
product_decline,8.82212136268983e-05,7.235255941963895e-05,0.8201172521653797,0.0
behavior_amt_recent_6m_X_rfm_monetary_delta_3m,0.0004363545022810433,0.00012358054255617404,0.28321068924342235,0.0
active_product_category_nbr_max_3m,0.0,0.0,0.0,0.0
rfm_frequency_per_month_6m,0.0,0.0,0.0,0.0
behavior_amt_previous_6m_X_behavior_amt_previous,0.0011087204130083433,0.0003573430522738866,0.3223019309280694,0.4
behavior_amt_previous_3m_DIV_behavior_amt_previous_1m,0.0017706131943334134,0.00027934506537894224,0.15776732518746572,1.0
behavior_amt_recent_DIV_behavior_amt_recent_1m,0.0004357208306400612,0.0002708334515967818,0.6215742075602139,0.0
behavior_amt_recent_6m_DIV_behavior_amt_previous,0.000425724690538161,0.00020110917544023798,0.47239144808483446,0.0
time_txn_count_last_3m,0.0,0.0,0.0,0.0
lifecycle_products_per_year,0.00048380761145910383,0.0003594986585002645,0.7430596520720524,0.0
cc_transaction_all_cnt_std_1m,0.0,0.0,0.0,0.0
lifecycle_tenure_days_X_time_days_since_account_open,0.0001448180914431219,0.00014653552658361628,1.0118522711570008,0.0
active_product_category_nbr_mean_1m,0.00022435789252700112,0.00031295701710728954,1.3948946421618917,0.0
rfm_monetary_value_6m_DIV_behavior_amt_recent_1m,0.0005165531357806884,0.0002139719686395173,0.4142295140394784,0.0
cc_transaction_all_cnt_std_3m,0.005380642582948245,0.0008849489213654691,0.16446897247941747,1.0
lifecycle_products_avg_6m,0.0003778795408085757,0.00017759603207547048,0.4699793000598989,0.0
behavior_amt_previous_3m_DIV_behavior_amt_recent_1m,0.0029649375264210577,0.0006747679495268002,0.22758244176526138,1.0
rfm_frequency_share_3m,0.0,0.0,0.0,0.0
lifecycle_tenure_days,0.0,0.0,0.0,0.0
behavior_amt_recent_X_behavior_amt_previous,0.0,0.0,0.0,0.0
behavior_amt_previous_6m_DIV_rfm_monetary_delta_6m,0.00047772330900860423,0.00032442819619721904,0.6791117598149601,0.0
lifecycle_days_since_peak,7.463398999960098e-05,0.00014926797999920195,1.999973202917291,0.0
behavior_amt_recent_X_time_days_since_account_open,0.0,0.0,0.0,0.0
eft_amt_index_3m_12m,0.0006888675911120091,0.0005552450125517759,0.8060245737949371,0.2
eft_cnt_vol_spike_3v12,0.00043943284208132656,0.00020993412702027798,0.47773773186414076,0.0
cc_transaction_all_amt_std_12m,0.002242277419218663,0.0008909987733805202,0.3973631310651399,0.8
behavior_amt_change_ratio_3m,0.0005057715439874194,0.0003882640748915536,0.767665385373729,0.2
behavior_amt_previous_6m_DIV_rfm_monetary_value_6m,0.0011432578664282817,0.0004271113685420323,0.37359112715774917,0.4
religion_encoded,0.0007122121861676322,0.0002936398725426761,0.4122921033275599,0.2
rfm_monetary_delta_3m,0.0006277970350578191,0.00034324412046705943,0.5467429034489527,0.2
mobile_eft_all_cnt_std_6m,0.0017892244172787862,0.00051080618432878,0.28549012293021175,0.8
gender_encoded,0.00023143227169705288,0.0001502998825678341,0.6494307472115646,0.0
rfm_monetary_value_3m_X_behavior_amt_recent_3m,0.0,0.0,0.0,0.0
behavior_amt_previous_3m_X_behavior_amt_previous_1m,0.00015698756624060365,0.00018856473218584606,1.2011367241665754,0.0
mobile_eft_all_amt_mean_3m,5.107070223348269e-05,0.00010214140446696538,1.999960839370678,0.0
days_since_last_activity,0.0,0.0,0.0,0.0
rfm_monetary_value_6m_DIV_behavior_amt_recent_6m,0.0,0.0,0.0,0.0
behavior_amt_previous_DIV_rfm_monetary_delta_3m,0.00040493434373260984,0.0001933826144810518,0.4775641777733972,0.0
cc_transaction_all_cnt_sum_3m,0.0004455610575385325,0.00034648601581651765,0.7776380640008902,0.2
rfm_monetary_value_DIV_rfm_monetary_value_3m,7.3953213225358e-05,0.000147906426450716,1.9999729562399113,0.0
behavior_amt_recent_DIV_rfm_monetary_delta_3m,0.00013877853498093956,9.656339672677713e-05,0.6958042966496427,0.0
behavior_amt_recent_6m_DIV_behavior_amt_previous_3m,2.8969665603049666e-05,5.793933120609933e-05,1.9999309646513683,0.0
time_avg_days_between_txn_last_6m,0.00016998589179425107,0.0001457919919245272,0.8576660846354618,0.0
behavior_amt_previous_3m_X_rfm_monetary_delta_6m,0.00011176557429226058,0.0001445260633329076,1.2931063177706743,0.0
active_months_6m,0.0,0.0,0.0,0.0
behavior_amt_previous_3m_DIV_behavior_amt_recent_3m,0.0,0.0,0.0,0.0
active_product_category_nbr_max_12m,3.6512756035738096e-05,7.302551207147619e-05,1.9999452261225044,0.0
behavior_amt_previous_6m_X_behavior_amt_previous_3m,0.0004260464040815236,0.00038866642039672543,0.9122609753593397,0.2
cc_transaction_all_cnt_mean_1m,0.0015522316878817245,0.0004599756450582505,0.29633163162280945,0.8
behavior_amt_previous_3m_X_rfm_monetary_value_3m,0.0,0.0,0.0,0.0
avg_cc_size,0.011165835050530246,0.0009606571333327878,0.08603539663177913,1.0
rfm_monetary_value_DIV_time_days_since_account_open,0.00048481762812404043,0.0003785108181728962,0.7807266392331248,0.0
cc_transaction_all_cnt_std_12m,0.006660595102735055,0.0014245540585860182,0.21387786267374032,1.0
time_avg_days_between_txn_last_3m,0.0001327991310503615,0.0001338388156063664,1.0078214121310696,0.0
behavior_amt_previous_6m_DIV_behavior_amt_recent_6m,0.00012081505173280478,0.0001693828313218332,1.4019894616026525,0.0
cc_transaction_all_amt_mean_1m,0.0002476511010413795,0.00025539497019078756,1.0312651058353601,0.0
rfm_monetary_delta_6m_DIV_behavior_amt_previous_1m,0.0031778779626788203,0.0004809385182345552,0.15133947009395976,1.0
rfm_frequency_per_month_3m,0.0,0.0,0.0,0.0
behavior_activity_trend,0.0,0.0,0.0,0.0
behavior_amt_recent_6m_X_behavior_amt_recent_3m,0.0,0.0,0.0,0.0
rfm_frequency_delta_6m,0.0,0.0,0.0,0.0
behavior_amt_previous_DIV_behavior_amt_recent_1m,0.0003273205741448068,0.00028474392454119085,0.8699210410592133,0.0
eft_cnt_burstiness_6m,0.0037435621908376167,0.001286521205587807,0.34366221164279315,1.0
behavior_amt_previous_6m_X_behavior_amt_recent_1m,0.0010800723430674439,0.0001401500011730623,0.129759707590812,0.4
behavior_amt_recent_3m_DIV_rfm_monetary_delta_3m,0.0,0.0,0.0,0.0
mobile_eft_all_cnt_std_12m,0.0043197222067569005,0.0007186914439440976,0.16637442019894286,1.0
rfm_monetary_value_X_behavior_amt_previous_1m,0.0006616781271143613,0.00025354395096905205,0.38318263426984417,0.2
behavior_amt_recent_X_behavior_amt_recent_1m,0.00010396284850862929,0.00013849621562682198,1.3321574529373679,0.0
active_product_category_nbr_std_6m,2.9180632942967052e-05,5.8361265885934105e-05,1.999931463739404,0.0
rfm_monetary_value_3m_X_behavior_amt_recent_1m,3.222339106663398e-05,6.444678213326797e-05,1.9999379352119997,0.0
behavior_amt_recent_6m_DIV_behavior_amt_recent_3m,0.0,0.0,0.0,0.0
cc_transaction_all_cnt_mean_12m,0.004984542892863041,0.0015143754324967362,0.30381424359910764,1.0
behavior_amt_previous_6m_X_rfm_monetary_delta_6m,0.0008114545085177668,0.0003886979981162097,0.4790133211692889,0.4
mobile_eft_all_cnt_mean_6m,0.0012272449825072868,0.0011085600234268694,0.9032908147411982,0.4
active_product_category_nbr_min_3m,0.0,0.0,0.0,0.0
eft_amt_burstiness_6m,0.0002847689428429785,0.0003311995927754501,1.163042663382746,0.0
rfm_monetary_value_6m_DIV_behavior_amt_previous,0.00018146524372593,0.00029782068334753727,1.641190544492332,0.0
active_product_category_nbr_std_12m,0.00036519609644703637,0.00020146899516866468,0.5516719522929812,0.0
cc_transaction_all_cnt_max_3m,0.005068483103855861,0.0006993019979588757,0.13797064045774163,1.0
eft_cnt_burst_fano_6m,0.0009373353138725969,0.0004778768002784138,0.5098242682011005,0.4
behavior_txn_count_previous_1m,0.0,0.0,0.0,0.0
days_since_first_activity_rel,0.0,0.0,0.0,0.0
behavior_amt_recent_X_behavior_amt_previous_3m,0.0,0.0,0.0,0.0
mobile_eft_all_cnt_sum_12m,0.00098811099490885,0.0002785803473197565,0.2819319558462142,0.4
behavior_txn_count_recent_6m,0.0,0.0,0.0,0.0
behavior_amt_previous_X_behavior_amt_recent_1m,0.00010842739531006025,0.00013352118658316808,1.2314226933023664,0.0
rfm_monetary_value_DIV_rfm_monetary_delta_6m,0.0003681846172221979,0.00018253695066068832,0.4957742565770251,0.0
behavior_amt_recent_3m_DIV_behavior_amt_recent,0.0,0.0,0.0,0.0
cc_transaction_all_amt_std_1m,0.0,0.0,0.0,0.0
rfm_monetary_value_DIV_rfm_monetary_delta_3m,0.0002920308255491667,0.00018711330802725906,0.6407291659920693,0.0
active_product_category_nbr_min_1m,0.0,0.0,0.0,0.0
mobile_eft_all_cnt_mean_3m,6.092521471665002e-05,0.00012185042943330004,1.9999671734078786,0.0
behavior_txn_count_previous_3m,0.0,0.0,0.0,0.0
rfm_monetary_value_DIV_behavior_amt_recent_1m,0.0034352452340898725,0.0006768420526093042,0.19702868629695927,1.0
behavior_amt_recent_X_rfm_monetary_delta_3m,0.0,0.0,0.0,0.0
mobile_eft_all_amt_std_12m,0.0012303501209089526,0.00037156909695492345,0.3020024858273121,0.8
time_avg_days_between_txn_last_1m,0.0,0.0,0.0,0.0
rfm_monetary_value_6m_DIV_behavior_amt_recent_3m,0.0,0.0,0.0,0.0
cc_cnt_burstiness_6m,0.0010075747035270366,0.0002538669835850327,0.25195822278799185,0.6
rfm_monetary_value_6m,0.0,0.0,0.0,0.0
rfm_monetary_value_6m_X_behavior_amt_recent_3m,0.0,0.0,0.0,0.0
rfm_m_score,0.0,0.0,0.0,0.0
behavior_amt_previous_DIV_behavior_amt_previous_1m,0.00016880680610746889,0.00010516752484252777,0.6230015499139566,0.0
active_product_category_nbr_max_1m,3.358151732181613e-05,6.716303464363226e-05,1.999940445203055,0.0
behavior_amt_previous_6m_X_behavior_amt_recent_3m,0.0,0.0,0.0,0.0
behavior_amt_previous_3m_X_lifecycle_tenure_days,9.961919294013628e-05,8.358868166381357e-05,0.8390736777035118,0.0
time_activity_share_last_6m,0.0,0.0,0.0,0.0
rfm_monetary_value_6m_X_rfm_monetary_delta_3m,0.00017244170159612485,0.00015646326826248633,0.9073348237661941,0.0
time_days_since_account_open_DIV_rfm_monetary_delta_3m,0.0004435949952888399,0.0003889498892282135,0.8768110924332296,0.2
behavior_products_change_pct_6m,0.0012526039769893097,0.0007022823455771653,0.5606574766013874,0.6
time_inactive_months_last_1m,0.0,0.0,0.0,0.0
rfm_monetary_delta_6m_X_behavior_amt_previous_1m,0.0023823437753592073,0.0006243112841587798,0.262057486647644,1.0
time_days_since_account_open_X_behavior_amt_recent_1m,0.0016614505417767386,0.0006685441979619053,0.4023856135141753,0.8
rfm_monetary_value_3m_DIV_behavior_amt_previous_3m,0.0,0.0,0.0,0.0
active_product_category_nbr_min_6m,0.0,0.0,0.0,0.0
cc_cnt_vol_spike_3v12,0.0007647774174028702,0.00021043383352241358,0.275156605800973,0.2
behavior_amt_recent_6m_DIV_behavior_amt_recent,0.0,0.0,0.0,0.0
mobile_eft_all_amt_trend_std,0.001795813173471078,0.0003787716542028138,0.2109191807249727,1.0
behavior_amt_previous_DIV_behavior_amt_recent,0.0,0.0,0.0,0.0
behavior_amt_recent_X_behavior_amt_previous_1m,0.0001880552002345288,0.00012386598804727984,0.658664739013146,0.0
behavior_txn_count_previous,0.0,0.0,0.0,0.0
rfm_monetary_value_X_rfm_monetary_value_3m,5.2639167158473785e-05,0.00010527833431694757,1.9999620061996768,0.0
rfm_monetary_value_DIV_behavior_amt_recent,0.0,0.0,0.0,0.0
mix_cnt_cc_3m,0.0011258284104660563,0.000359327262814068,0.31916670454124874,0.4
tenure,0.0,0.0,0.0,0.0
rfm_monetary_value_6m_DIV_behavior_amt_previous_3m,0.0,0.0,0.0,0.0
lifecycle_tenure_days_X_behavior_amt_recent_1m,0.00040515559201243195,0.00022633784052994202,0.5586428679481956,0.0
rfm_monetary_value_3m,0.0,0.0,0.0,0.0
time_inactive_months_last_3m,0.0,0.0,0.0,0.0
behavior_txn_count_recent_1m,0.0,0.0,0.0,0.0
behavior_amt_previous_6m_X_rfm_monetary_value_6m,0.000344873630953066,0.00020724534515230517,0.600929516269665,0.0
behavior_amt_recent_3m_DIV_lifecycle_tenure_days,0.0,0.0,0.0,0.0
behavior_amt_change_ratio_6m,0.00028407896198609907,0.0003180736179541068,1.119662280050823,0.0
eft_amt_personal_z,0.006649566851601829,0.0009121685633914736,0.13717711943818114,1.0
rfm_monetary_value_6m_DIV_time_days_since_account_open,0.0,0.0,0.0,0.0
mix_amt_cc_3m,0.00022298183239985442,0.00021068128606313956,0.9448318679769229,0.0
cc_transaction_all_amt_sum_3m,0.0009460123910825941,0.00042607227804899273,0.45038715314738437,0.6
rfm_monetary_value_DIV_behavior_amt_previous_3m,0.0003534394687668309,6.261124933748656e-05,0.17714793542442922,0.0
rfm_monetary_value_3m_X_lifecycle_tenure_days,0.0,0.0,0.0,0.0
cc_transaction_all_amt_mean_6m,0.000640358997117223,0.0001059760230788942,0.1654944461802389,0.0
rfm_monetary_share_3m,0.0005480884396002498,0.0002833490784068328,0.5169759859148062,0.2
mobile_eft_all_amt_max_12m,0.0014995379980128943,0.0005594545358899923,0.3730843523451877,0.6
rfm_monetary_value_X_rfm_monetary_delta_6m,0.00021090832233879625,0.00013863095806401792,0.6573012350839891,0.0
max_active_products,0.0,0.0,0.0,0.0
active_product_category_nbr_mean_3m,0.0,0.0,0.0,0.0
rfm_monetary_value_X_behavior_amt_previous,8.977105261109131e-05,7.620749161969318e-05,0.8488999572042509,0.0
behavior_amt_recent_1m,0.0010472046072560256,0.0005053510349482715,0.48257097884763434,0.6
active_product_category_nbr_std_1m,0.0,0.0,0.0,0.0
rfm_monetary_value_3m_X_behavior_amt_previous_1m,3.0156381645586963e-05,6.0312763291173934e-05,1.9999336812451594,0.0
behavior_amt_previous_3m_X_behavior_amt_recent,0.0,0.0,0.0,0.0
behavior_products_previous_1m,7.451467551511731e-05,0.000100493094564085,1.3486168362480662,0.0
behavior_amt_change_pct_3m,0.00017366406500307738,0.0001029181430145616,0.5926243312823904,0.0
behavior_products_change_ratio_6m,0.0011268673103036668,0.00024255549083445358,0.2152474149966025,0.6
mobile_eft_all_cnt_max_1m,0.0006856280112490934,0.0003620947896348323,0.5281205778838914,0.2
mobile_eft_all_cnt_max_3m,0.003108190723978007,0.0012325129575030931,0.3965369793616419,1.0
active_months_1m,0.0,0.0,0.0,0.0
behavior_amt_recent_6m_X_lifecycle_tenure_days,8.085829120184015e-05,0.0001162391833562842,1.4375488781632912,0.0
cc_transaction_all_cnt_std_6m,0.0059487037955190235,0.000589336037075513,0.09906963907831529,1.0
mobile_eft_all_cnt_std_1m,0.0,0.0,0.0,0.0
active_product_category_nbr_trend_mean,0.00029028259590125244,0.00016288343363373366,0.5611182854753622,0.0
lifecycle_txn_per_month_6m,0.0,0.0,0.0,0.0
rfm_monetary_value_3m_X_rfm_monetary_delta_6m,0.0,0.0,0.0,0.0
mobile_eft_all_amt_sum_1m,0.0021911173690907907,0.0007305201622137331,0.33340059237277264,0.8
cc_transaction_all_amt_trend_std,0.0023872034481405213,0.00027455663810086,0.1150117822186206,1.0
rfm_monetary_value_DIV_behavior_amt_previous_1m,0.0014294499225084639,0.0004429413668586002,0.30986818776632574,0.8
rfm_monetary_delta_6m,0.0006602942452841538,0.0004116075826047658,0.6233689937107347,0.2
behavior_amt_recent_6m_X_time_days_since_account_open,0.0,0.0,0.0,0.0
behavior_amt_change_ratio_1m,0.001363982547915929,0.00039760676068720317,0.2915040737072807,0.8
behavior_amt_previous_X_lifecycle_tenure_days,0.0,0.0,0.0,0.0
